PRODUCT_ID,PRODUCT_ID_CORP,PRODUCT_NAME,CODE_PROV_O_ALT,AVAILABLE,UM,AVERAGE_COST,WARE_CODE
ER0012CAJ,ER0012CAJ-CIMSA,CAJILLA CITOCOL 12,,0,PZ,0.31,PTP
ER0012COL,ER0012COL-CIMSA,COLECTIVA CITOCOL 12,,0,PZ,1.97279,PTP
ER0013CAJ,ER0013CAJ-CIMSA,CAJILLA CITOCOL 13,,0,PZ,0,PTP
ER0013COL,ER0013COL-CIMSA,COLECTIVA CITOCOL 13,,0,PZ,0,PTP
ER0014CAJ,ER0014CAJ-CIMSA,CAJILLA CITOCOL 14,,0,PZ,0,PTP
ER0014COL,ER0014COL-CIMSA,COLECTIVA CITOCOL 14,,0,PZ,0,PTP
ER0015CAJ,ER0015CAJ-CIMSA,CAJILLA CITOCOL 15,,0,PZ,0.398,PTP
ER0015COL,ER0015COL-CIMSA,COLECTIVA CITOCOL 15,,0,PZ,3.32701,PTP
ER0016CAJ,ER0016CAJ-CIMSA,CAJILLA CITOCOL 16,,0,PZ,0.39802,PTP
ER0016COL,ER0016COL-CIMSA,COLECTIVA CITOCOL 16,,0,PZ,1.97287,PTP
ER0017CAJ,ER0017CAJ-CIMSA,CAJILLA CITOCOL 17,,0,PZ,0,PTP
ER0017COL,ER0017COL-CIMSA,COLECTIVA CITOCOL 17,,0,PZ,0,PTP
ER0018CAJ,ER0018CAJ-CIMSA,CAJILLA CITOCOL 18,,0,PZ,0,PTP
ER0019CAJ,ER0019CAJ-CIMSA,CAJILLA CITOCOL 19,,0,PZ,0.47072,PTP
ER0019COL,ER0019COL-CIMSA,COLECTIVA CITOCOL 19,,0,PZ,3.49398,PTP
ER0020CAJ,ER0020CAJ-CIMSA,CAJILLA CITOCOL 20,,0,PZ,0.40728,PTP
ER0020COL,ER0020COL-CIMSA,COLECTIVA CITOCOL 20,,0,PZ,3.49398,PTP
ER0021CAJ,ER0021CAJ-CIMSA,CAJILLA CITOCOL 21,,0,PZ,0.45488,PTP
ER0021COL,ER0021COL-CIMSA,COLECTIVA CITOCOL 21,,0,PZ,2.6666,PTP
ER0022CAJ,ER0022CAJ-CIMSA,CAJILLA CITOCOL 22,,0,PZ,0,PTP
ER0022COL,ER0022COL-CIMSA,COLECTIVA CITOCOL 22,,0,PZ,2.8251,PTP
ER0023CAJ,ER0023CAJ-CIMSA,CAJILLA CITOCOL 23,,0,PZ,0,PTP
ER0023COL,ER0023COL-CIMSA,COLECTIVA CITOCOL 23,,0,PZ,0,PTP
ER0024CAJ,ER0024CAJ-CIMSA,CAJILLA CITOCOL 24,,0,PZ,0,PTP
ER0024COL,ER0024COL-CIMSA,COLECTIVA CITOCOL 24,,0,PZ,1.05,PTP
ER0025CAJ,ER0025CAJ-CIMSA,CAJILLA CITOCOL 25,,0,PZ,0,PTP
ER0026CAJ,ER0026CAJ-CIMSA,CAJ CIT 26 AZ ACIANO NUEVO DIS,,0,PZ,0.407,PTP
ER0026COL,ER0026COL-CIMSA,COLECTIVA CITOCOL 26,,0,PZ,3.32743,PTP
ER0027CAJ,ER0027CAJ-CIMSA,CAJILLA CITOCOL 27,,0,PZ,0,PTP
ER0027COL,ER0027COL-CIMSA,COLECTIVA CITOCOL 27,,0,PZ,0,PTP
ER0028CAJ,ER0028CAJ-CIMSA,CAJILLA CITOCOL 28,,0,PZ,0,PTP
ER0028COL,ER0028COL-CIMSA,COLECTIVA CITOCOL 28,,0,PZ,0,PTP
ER0029CAJ,ER0029CAJ-CIMSA,CAJILLA CITOCOL 29,,0,PZ,0,PTP
ER0029COL,ER0029COL-CIMSA,COLECTIVA CITOCOL 29,,0,PZ,0,PTP
ER0030CAJ,ER0030CAJ-CIMSA,CAJILLA CITOCOL 30,,0,PZ,0,PTP
ER0030COL,ER0030COL-CIMSA,COLECTIVA CITOCOL 30,,0,PZ,0,PTP
ER0031CAJ,ER0031CAJ-CIMSA,CAJILLA CITOCOL 31,,0,PZ,0.40862,PTP
ER0031COL,ER0031COL-CIMSA,COLECTIVA CITOCOL 31,,0,PZ,1.76902,PTP
ER0032CAJ,ER0032CAJ-CIMSA,CAJILLA CITOCOL 32,,0,PZ,0,PTP
ER0032COL,ER0032COL-CIMSA,COLECTIVA CITOCOL 32,,0,PZ,0,PTP
ER0033CAJ,ER0033CAJ-CIMSA,CAJILLA CITOCOL 33,,0,PZ,0,PTP
ER0033COL,ER0033COL-CIMSA,COLECTIVA CITOCOL 33,,0,PZ,0,PTP
ER0034CAJ,ER0034CAJ-CIMSA,CAJILLA CITOCOL 34,,0,PZ,0,PTP
ER0034COL,ER0034COL-CIMSA,COLECTIVA CITOCOL 34,,0,PZ,0,PTP
ER0035CAJ,ER0035CAJ-CIMSA,CAJILLA CITOCOL 35,,0,PZ,0,PTP
ER0036CAJ,ER0036CAJ-CIMSA,CAJILLA CITOCOL 36,,0,PZ,0,PTP
ER0036COL,ER0036COL-CIMSA,COLECTIVA CITOCOL 36,,0,PZ,0,PTP
ER0037CAJ,ER0037CAJ-CIMSA,CAJILLA CITOCOL 37,,0,PZ,0,PTP
ER0037COL,ER0037COL-CIMSA,COLECTIVA CITOCOL 37,,0,PZ,0,PTP
ER0038CAJ,ER0038CAJ-CIMSA,CAJILLA CITOCOL 38,,0,PZ,0,PTP
ER0038COL,ER0038COL-CIMSA,COLECTIVA CITOCOL 38,,0,PZ,0,PTP
ER0039CAJ,ER0039CAJ-CIMSA,CAJILLA CITOCOL 39,,0,PZ,0,PTP
ER0039COL,ER0039COL-CIMSA,COLECTIVA CITOCOL 39,,0,PZ,0,PTP
ER0040CAJ,ER0040CAJ-CIMSA,CAJILLA CITOCOL 40,,0,PZ,0,PTP
ER0040COL,ER0040COL-CIMSA,COLECTIVA CITOCOL 40,,0,PZ,0,PTP
ER0041CAJ,ER0041CAJ-CIMSA,CAJILLA CITOCOL 41,,0,PZ,0.40668,PTP
ER0041COL,ER0041COL-CIMSA,COLECTIVA CITOCOL 41,,0,PZ,3.32702,PTP
ER0042CAJ,ER0042CAJ-CIMSA,CAJILLA CITOCOL 42,,0,PZ,0.30901,PTP
ER0042COL,ER0042COL-CIMSA,COLECTIVA CITOCOL 42,,0,PZ,5.71,PTP
ER0043CAJ,ER0043CAJ-CIMSA,CAJILLA CITOCOL 43,,0,PZ,0.31,PTP
ER0043COL,ER0043COL-CIMSA,COLECTIVA CITOCOL 43,,0,PZ,3.327,PTP
ER0044CAJ,ER0044CAJ-CIMSA,CAJILLA CITOCOL 44,,0,PZ,0,PTP
ER0044COL,ER0044COL-CIMSA,COLECTIVA CITOCOL 44,,0,PZ,0,PTP
ER0045CAJ,ER0045CAJ-CIMSA,CAJILLA CITOCOL 45,,0,PZ,0,PTP
ER0045COL,ER0045COL-CIMSA,COLECTIVA CITOCOL 45,,0,PZ,0,PTP
ER0046CAJ,ER0046CAJ-CIMSA,CAJILLA CITOCOL 46,,0,PZ,0.27806,PTP
ER0046COL,ER0046COL-CIMSA,COLECTIVA CITOCOL 46,,0,PZ,5.18701,PTP
ER0047CAJ,ER0047CAJ-CIMSA,CAJILLA CITOCOL 47,,0,PZ,0,PTP
ER0048CAJ,ER0048CAJ-CIMSA,CAJILLA CITOCOL 48,,0,PZ,0,PTP
ER0049CAJ,ER0049CAJ-CIMSA,CAJILLA CITOCOL 49,,0,PZ,0.43687,PTP
ER0049COL,ER0049COL-CIMSA,COLECTIVA CITOCOL 49,,0,PZ,2.76572,PTP
ER0050CAJ,ER0050CAJ-CIMSA,CAJILLA CITOCOL 50,,0,PZ,0.44206,PTP
ER0050COL,ER0050COL-CIMSA,COLECTIVA CITOCOL 50,,0,PZ,1.97294,PTP
ER0100COL,ER0100COL-CIMSA,COLECTIVA MULTIFIBRA,,0,PZ,2.59826,PTP
ER0101CAJ,ER0101CAJ-CIMSA,CAJILLA MULTIFIBRA 101 NEGRO,,0,PZ,1.23716,PTP
ER0104CAJ,ER0104CAJ-CIMSA,CAJILLA MULT 104 ESCARLATA,,0,PZ,0.647,PTP
ER0106CAJ,ER0106CAJ-CIMSA,CAJILLA MULTIFIBRA 106 MARINO,,0,PZ,0.9374,PTP
ER0109CAJ,ER0109CAJ-CIMSA,CAJILLA MULTIFIBRA 109 GRIS,,0,PZ,0.64701,PTP
ER010CAJEA,ER010CAJEA-CIMSA,CAJILLA MULTI COLORES EDIT ARM,,0,PZ,0,PTP
ER0110CAJ,ER0110CAJ-CIMSA,CAJILLA MULTIFIBRA 110 VERDE,,0,PZ,0.64711,PTP
ER0111CAJ,ER0111CAJ-CIMSA,CAJILLA MULTIFIBRA 111 BEIGE,,0,PZ,0.647,PTP
ER0112CAJ,ER0112CAJ-CIMSA,CAJILLA MULT 112 AMAR,,0,PZ,0.98048,PTP
ER0116CAJ,ER0116CAJ-CIMSA,CAJILLA MULTIFIBRA 116 ROSA,,0,PZ,0.64702,PTP
ER0118CAJ,ER0118CAJ-CIMSA,CAJILLA MULTIFIBRA 118 NARANJA,,0,PZ,1.09915,PTP
ER0123CAJ,ER0123CAJ-CIMSA,CAJILLA MULT 123 AZUL CLARO,,0,PZ,0.64761,PTP
ER0127CAJ,ER0127CAJ-CIMSA,CAJILLA MULTIFIBRA 127 VIOLETA,,0,PZ,0.693,PTP
ER0155CAJ,ER0155CAJ-CIMSA,CAJILLA MULTIFIBRA 155 INDIGO,,0,PZ,0.63,PTP
ER0600MSCA,ER0600MSCA-CIMSA,CAJ MARIP DECOL ALMOHLA,,0,PZ,0.56546,PTP
ER0601CAJ,ER0601CAJ-CIMSA,CAJILLA MARIPOSA 601,,0,PZ,0.20802,PTP
ER0601MSCA,ER0601MSCA-CIMSA,CAJ MARIP CRIST 601 ALMUAD.,,0,PZ,0.45732,PTP
ER0602CAJ,ER0602CAJ-CIMSA,CAJ MARIP 602 NEGRO MEZC,,0,PZ,0.39368,PTP
ER0602MSCA,ER0602MSCA-CIMSA,CAJ MARIP CRIST 602 ALMOH,,0,PZ,0.55552,PTP
ER0604CAJ,ER0604CAJ-CIMSA,CAJ MARIP 604 ROJO ESCARLATA,,0,PZ,0.36919,PTP
ER0604MSCA,ER0604MSCA-CIMSA,CAJ MARIP CRIST 604 ALMOH,,0,PZ,0.66378,PTP
ER0605CAJ,ER0605CAJ-CIMSA,CAJILLA MARIPOSA 605,,0,PZ,0.46952,PTP
ER0605MSCA,ER0605MSCA-CIMSA,CAJILLA MARIP CRIST 605 ALMOAD,,0,PZ,0.61918,PTP
ER0606CAJ,ER0606CAJ-CIMSA,CAJILLA MARIPOSA 606,,0,PZ,0.2452,PTP
ER0606MSCA,ER0606MSCA-CIMSA,CAJ MARIP CRIST 606 ALMOH,,0,PZ,0.47299,PTP
ER0608CAJ,ER0608CAJ-CIMSA,CAJILLA MARIPOSA 608,,0,PZ,0.58858,PTP
ER0608MSCA,ER0608MSCA-CIMSA,CAJILLA MARIP CRIST 608 ALMOAD,,0,PZ,0.80018,PTP
ER0610CAJ,ER0610CAJ-CIMSA,CAJILLA MARIPOSA 610,,0,PZ,0.4995,PTP
ER0610MSCA,ER0610MSCA-CIMSA,CAJ MARIP CRIST 610 ALMOH,,0,PZ,0.886,PTP
ER0611CAJ,ER0611CAJ-CIMSA,CAJILLA MARIPOSA 611,,0,PZ,0.33988,PTP
ER0611MSCA,ER0611MSCA-CIMSA,CAJILLA MARIP CRIST 611 ALMOAD,,0,PZ,0.72515,PTP
ER0612CAJ,ER0612CAJ-CIMSA,CAJILLA MARIPOSA 612,,0,PZ,0.35683,PTP
ER0612MSCA,ER0612MSCA-CIMSA,CAJILLA MARIP CRIST 612 ALMOAD,,0,PZ,1.6724,PTP
ER0613CAJ,ER0613CAJ-CIMSA,CAJILLA MARIPOSA 613,,0,PZ,0.45803,PTP
ER0613MSCA,ER0613MSCA-CIMSA,CAJ MARIP CRIST 613 ALMOH,,0,PZ,0.6462,PTP
ER0616CAJ,ER0616CAJ-CIMSA,CAJILLA MARIPOSA 616,,0,PZ,0.44944,PTP
ER0616MSCA,ER0616MSCA-CIMSA,CAJ MARIP CRIST 616 ALMOH,,0,PZ,0.59682,PTP
ER0618CAJ,ER0618CAJ-CIMSA,CAJILLA MARIPOSA 618,,0,PZ,0.66053,PTP
ER0618MSCA,ER0618MSCA-CIMSA,CAJILLA MARIP CRIST 618 ALMOAD,,0,PZ,0.6074,PTP
ER0623CAJ,ER0623CAJ-CIMSA,CAJILLA MARIPOSA 623,,0,PZ,0.48856,PTP
ER0623MSCA,ER0623MSCA-CIMSA,CAJ MARIP CRIST 623 ALMOH,,0,PZ,0.72388,PTP
ER0624CAJ,ER0624CAJ-CIMSA,CAJILLA MARIPOSA 624,,0,PZ,0.58615,PTP
ER0624MSCA,ER0624MSCA-CIMSA,CAJ MARIP CRIST 624 ALMOH,,0,PZ,0.95393,PTP
ER0626CAJ,ER0626CAJ-CIMSA,CAJ MARIP 626 CAST OSCURO,,0,PZ,0.36943,PTP
ER0626MSCA,ER0626MSCA-CIMSA,CAJILLA MARIP CRIST 626 ALMOH.,,0,PZ,0.66381,PTP
ER0627CAJ,ER0627CAJ-CIMSA,CAJILLA MARIPOSA 627,,0,PZ,0.44155,PTP
ER0627MSCA,ER0627MSCA-CIMSA,CAJILLA MARIP CRIST 627 ALMOAD,,0,PZ,1.07141,PTP
ER0628CAJ,ER0628CAJ-CIMSA,CAJILLA MARIP 628 AZUL OSCURO,,0,PZ,0.49474,PTP
ER0628MSCA,ER0628MSCA-CIMSA,CAJ MARIP CRIST 628 ALMOH,,0,PZ,0.85303,PTP
ER0632CAJ,ER0632CAJ-CIMSA,CAJILLA MARIP 632 AZUL DE AZUR,,0,PZ,0.47037,PTP
ER0632MSCA,ER0632MSCA-CIMSA,CAJ MARIP CRIST 632 ALMOAD AZ,,0,PZ,0.6161,PTP
ER0646CAJ,ER0646CAJ-CIMSA,CAJILLA MARIPOSA 646,,0,PZ,0.49695,PTP
ER0646MSCA,ER0646MSCA-CIMSA,CAJ MARIP CRIST 646 ALMOH,,0,PZ,0.7192,PTP
ER0655CAJ,ER0655CAJ-CIMSA,CAJ MARIP 655 AZUL MEZC,,0,PZ,0.39433,PTP
ER0655MSCA,ER0655MSCA-CIMSA,CAJILLA MARIP CRIST 655 ALMOAD,,0,PZ,0.6553,PTP
ER0656CAJ,ER0656CAJ-CIMSA,CAJILLA MARIPOSA 656,,0,PZ,0.36509,PTP
ER0656MSCa,ER0656MSCa-CIMSA,CAJ MARIP CRIST 656 ALMOH.,,0,PZ,0.78408,PTP
ER0664CAJ,ER0664CAJ-CIMSA,CAJILLA MARIPOSA 664,,0,PZ,0,PTP
ER0665CAJ,ER0665CAJ-CIMSA,CAJILLA MARIPOSA 665,,0,PZ,0,PTP
ER0667CAJ,ER0667CAJ-CIMSA,CAJILLA MARIP 667 VER ULTRAMAR,,0,PZ,0.33674,PTP
ER0667MSCA,ER0667MSCA-CIMSA,CAJ MARIP CRIST 667 ALMOH,,0,PZ,1.03502,PTP
ER0668CAJ,ER0668CAJ-CIMSA,CAJILLA MARIP 668 FLOR DE TILO,,0,PZ,0.28618,PTP
ER0668MSCA,ER0668MSCA-CIMSA,CAJ MARIP CRIST 668 ALMOH,,0,PZ,0.631,PTP
ER0675CAJ,ER0675CAJ-CIMSA,CAJILLA MARIPOSA 675,,0,PZ,0.39605,PTP
ER0675MSCA,ER0675MSCA-CIMSA,CAJILLA MARIP CRIST 675 ALM,,0,PZ,0.89402,PTP
ER2311SEP,ER2311SEP-CIMSA,SEPARADOR MARIP CRIST 23 X 11,,0,PZ,0.28452,PTP
ER5111SEP,ER5111SEP-CIMSA,SEPARADOR MARIP CRIST 51 X 11,,0,PZ,0.59807,PTP
ERA06CSEP,ERA06CSEP-CIMSA,SEPARADOR CORTO ACUARELA C/6,,0,PZ,0,PTP
ERAC06BOL,ERAC06BOL-CIMSA,BOLSA ACUARELA C/6 BOPP 25 MIC,,0,PZ,0.13017,PTP
ERAC06COR,ERAC06COR-CIMSA,COR ACUA C/6 314 X240 X175 MM,,0,PZ,6.38175,PTP
ERAC12BOL,ERAC12BOL-CIMSA,BOL ACUARELA C/12 BOPP 25 MIC,,60,PZ,0.21145,PTP
ERAC12COR,ERAC12COR-CIMSA,COR ACUA 12 350 X212 X175 MM,,0,PZ,6.83041,PTP
ERAC12SEP,ERAC12SEP-CIMSA,SEPARADOR CUADRADO ACUARELA 12,,0,PZ,0.65057,PTP
ERACPACOR,ERACPACOR-CIMSA,COR ESTUCHE ACUARELA COLORC,,0,PZ,5.85,PTP
ERAN02CAJ,ERAN02CAJ-CIMSA,CAJA P ANI 16.5X16.5X20.0 2 KG,,0,PZ,6.40201,PTP
ERAN02COR,ERAN02COR-CIMSA,COR PARA ANIL 2 KG EN CAJA,,38,PZ,10.26097,PTP
ERAN25CAJ,ERAN25CAJ-CIMSA,CAJA PARA ANILINAS 250 CC,,0,PZ,2.39979,PTP
ERANILCAJ,ERANILCAJ-CIMSA,CAJA PARA ANILINAS,,0,PZ,2.40219,PTP
ERANILCOR,ERANILCOR-CIMSA,CORR. ANILINAS DE 1 KG.,,31,PZ,10.33532,PTP
ERBURMCAJ,ERBURMCAJ-CIMSA,CAJILLA BURMOL,,0,PZ,1.17584,PTP
ERBURMFRA,ERBURMFRA-CIMSA,FRASCO DE VIDRIO 8 ML,,0,PZ,2.25048,PTP
ERBURMTAP,ERBURMTAP-CIMSA,TAPA FRASCO DE VIDRIO 8 ML,,0,PZ,0.4406,PTP
ERCICICOR,ERCICICOR-CIMSA,COR PAST CIT C/100 368X206X73,,324,PZ,4.22621,PTP
ERCIMICOR,ERCIMICOR-CIMSA,CORRUGADO CITOCOL DE 1000,,700,PZ,19.25099,PTP
ERCISOCOR,ERCISOCOR-CIMSA,COR CIT SOB C/100 418X146X118,,188,PZ,6.13336,PTP
ERCO10COR,ERCO10COR-CIMSA,COR PLAST COL C/10 396X265X123,,33,PZ,6.18961,PTP
ERCOMBCOR,ERCOMBCOR-CIMSA,CORRUGADO PL. COMBATE  BARRA,,0,PZ,6.04167,PTP
ERDIAMCAR3G20,ERDIAMCAR3G20-CIMSA,CARTON P/ DIAMA. C. 20 DE 3 GR,,0,PZ,0,PTP
ERES06CAJ,ERES06CAJ-CIMSA,CAJ CRAY COLORCITOS DELGAD C/6,,0,PZ,0.45339,PTP
ERES06COR,ERES06COR-CIMSA,CORRUGADO CRAYON DELGADO C/6,,0,PZ,4.91,PTP
ERES12CAJ,ERES12CAJ-CIMSA,CAJ CRAY COLORCITOS DELG C/12,,0,PZ,0.65714,PTP
ERES12COR,ERES12COR-CIMSA,COR CRAY DELG C/12 274X204X205,,0,PZ,4.72,PTP
ERES24CAJ,ERES24CAJ-CIMSA,CAJ CRAY COLORCITOS DELGA C/24,,0,PZ,0.62288,PTP
ERES24COR,ERES24COR-CIMSA,CORRUGADO CRAYON DELGADO C/24,,0,PZ,8.31,PTP
ERESINFCAJ,ERESINFCAJ-CIMSA,CAJILLA DESINFECTANTE,,0,PZ,0.99703,PTP
ERHAGECOL,ERHAGECOL-CIMSA,COLECTIVA HAGEFIXER C/10,,0,PZ,9.9994,PTP
ERHAGECOR,ERHAGECOR-CIMSA,COR HAGEFIXER 350 X146 X133 MM,,0,PZ,2.51009,PTP
ERMACICOR,ERMACICOR-CIMSA,COR PAST MAR C/100 323X205X71,,192,PZ,4.47178,PTP
ERMAMICOR,ERMAMICOR-CIMSA,CORRUGADO MARIP PAST C/1000,,840,PZ,16.58156,PTP
ERMARCEAMA,ERMARCEAMA-CIMSA,MARCADOR DE CERA AMARILLO,,0,PZ,0,PTP
ERMARCEBLA,ERMARCEBLA-CIMSA,MARCADOR DE CERA BLANCO,,0,PZ,0,PTP
ERMARCENEG,ERMARCENEG-CIMSA,MARCADOR DE CERA NEGRO,,0,PZ,0,PTP
ERMARCEROJ,ERMARCEROJ-CIMSA,MARCADOR DE CERA ROJO,,0,PZ,0,PTP
ERMCREVCOR,ERMCREVCOR-CIMSA,CORRUGADO MARIP CRIST Y REVIT,,236,PZ,6.38623,PTP
ERMSC1COL,ERMSC1COL-CIMSA,COLECTIVA MARIP CRIST 18 PTS.,,0,PZ,0,PTP
ERMSC2ACOL,ERMSC2ACOL-CIMSA,COL MARIP CRIS ALM NO ARM AUT,,0,PZ,1.64868,PTP
ERMSC2COR,ERMSC2COR-CIMSA,CORRUGADO MARIP CRIST 600,,0,PZ,23.37,PTP
ERMSC2CORA,ERMSC2CORA-CIMSA,COR MARIP CRIST  600 ALMOAD,,1730,PZ,23.36998,PTP
ERMULTCOR,ERMULTCOR-CIMSA,COR MARIP MULT 530 X245 X104,,49,PZ,6.75,PTP
ERMULTREC,ERMULTREC-CIMSA,RECETARIO MULTIFIBRA,,0,PZ,0.65429,PTP
ERORBMSCA,ERORBMSCA-CIMSA,CAJ REVITALIZADOR  BLA  ALM,,0,PZ,0.861,PTP
ERPI10COR,ERPI10COR-CIMSA,CORRUGADO PINTAX 30 ML,,0,PZ,0,PTP
ERPIBUCAJ,ERPIBUCAJ-CIMSA,CAJA BLANCA BURMOL,,0,PZ,4.78568,PTP
ERPLCOL18,ERPLCOL18-CIMSA,COR PLAST COL 180G 320X260X199,,325,PZ,8.39262,PTP
ERPR12CAJ,ERPR12CAJ-CIMSA,CAJ CRAY COLORCITOS JUMBO 12,,0,PZ,1.02166,PTP
ERPR12COR,ERPR12COR-CIMSA,COR CRAY JU C/12 353 X319 X130,,0,PZ,7.65421,PTP
ERPR24CAJ,ERPR24CAJ-CIMSA,CAJ CRAY COLORCITOS JUMBO 24,,0,PZ,1.07325,PTP
ERPR24COR,ERPR24COR-CIMSA,COR CRAY JUMBO C/24,,0,PZ,5.5,PTP
ERPRMSCOR,ERPRMSCOR-CIMSA,COR PROD MAS S MAR 440X330X305,,500,PZ,13.84602,PTP
ERSOVICOR,ERSOVICOR-CIMSA,CORRUGADO SOLIDEX VIEJO,,0,PZ,8.8459,PTP
ERTE10CAJ,ERTE10CAJ-CIMSA,CAJA TEMPERA COLORCITOS C/10,,0,PZ,1.89334,PTP
ERTE10COR,ERTE10COR-CIMSA,COR TEMPERA COLORCITOS C/10,,0,PZ,4.05597,PTP
ERTIEDYEINST,ERTIEDYEINST-CIMSA,INSTRUCTIVO UNIVERSAL TIE DYE ,,0,PZ,1.45,PTP
ERTIEDYEINST01,ERTIEDYEINST01-CIMSA,IMPRESION  TIE DYE TURQUESA ,,0,PZ,0.56,PTP
ERTIEDYEINST02,ERTIEDYEINST02-CIMSA,IMPRESION  TIE DYE FIUSHA,,0,PZ,0.56,PTP
ERTIEDYEINST03,ERTIEDYEINST03-CIMSA,IMPRESION  TIE DYE MORADO ,,0,PZ,0.56,PTP
ERTIEDYEINST04,ERTIEDYEINST04-CIMSA,IMPRESION  TIE DYE VERDE ,,0,PZ,0.56,PTP
ERTIEDYEINST05,ERTIEDYEINST05-CIMSA,IMPRESION  TIE DYE AMARILLO,,0,PZ,0.56,PTP
ES0010PVC,ES0010PVC-CIMSA,PVC CRISTAL CAL10 ANCHO 110,,0,KG,48.85191,PTP
ES0021BOB,ES0021BOB-CIMSA,BOBINA SOBRE CITOCOL N° 21,,0,KG,0,PTP
ES0095BOB,ES0095BOB-CIMSA,BOBINA PASTILLA CITOCOL,,0,KG,64.43558,PTP
ES0250LAT,ES0250LAT-CIMSA,LATA DE LAMINA 250 ML REDONDA,,0,PZ,0,PTP
ES0500LAT,ES0500LAT-CIMSA,LATA DE LAMINA 500 ML REDONDA,,0,PZ,0,PTP
ES0610BOL,ES0610BOL-CIMSA,BOLSA ANILI 6 X 10 POLIETILENO,,0,KG,63.29577,PTP
ES1318BOL,ES1318BOL-CIMSA,BOLSA DE 13 X 18 CAL. 250,,0,KG,0,PTP
ES1512BOB,ES1512BOB-CIMSA,BOBINA DIAMANTINA BOPP,,0,KG,70.99999,PTP
ES2030BOL,ES2030BOL-CIMSA,BOLSA DE 20 X 30 CM CAL. 225,,0,KG,39.90585,PTP
ES2445BOL,ES2445BOL-CIMSA,BOLSA DE 24 X 45 CAL. 300,,0,KG,0,PTP
ES2535BOL,ES2535BOL-CIMSA,BOLSA DE 25 X 35 CAL. 225,,0,KG,0,PTP
ES3090TAPA,ES3090TAPA-CIMSA,TAPO C/ROSCA BOT 30-90 SOLIDEX,,257,PZ,0.22132,PTP
ES5075BOL,ES5075BOL-CIMSA,BOLSA DE 50 X 75 CAL. 200,,0,KG,40.15447,PTP
ES6130BOL,ES6130BOL-CIMSA,BOLSA DE 61 X 130 CAL. 225,,0,KG,32,PTP
ESB190BOB,ESB190BOB-CIMSA,BOBINA BLANCA 190 MM,,0,KG,78.01614,PTP
ESCIVABOB,ESCIVABOB-CIMSA,BOBINA SOBRE CITOCOL SIN ETIQ,,0,KG,87.7186,PTP
ESCIVABOBFM,ESCIVABOBFM-CIMSA,BOB SOBR CIT SIN IMP-ETIQ FMIG,,0,KG,75,PTP
ESCOLOBOB,ESCOLOBOB-CIMSA,BOBINA PLASTILINA COLORCITOS,,0,KG,81.73972,PTP
ESCOMBABOB,ESCOMBABOB-CIMSA,BOBINA PLASTILINA COMBATE,,0,KG,83.30431,PTP
ESD190BOB,ESD190BOB-CIMSA,BOBINA POLIESTER 12 MC,,0,KG,68,PTP
ESESCBOB,ESESCBOB-CIMSA,BOBINA PLASTILINA ESCULTOR,,0,KG,65,PTP
ESGIRATRANS,ESGIRATRANS-CIMSA,TAPON  GIRATORIO TRANSP,,0,PZ,0,PTP
ESHAGEBOB,ESHAGEBOB-CIMSA,BOBINA SOBRE HAGEFIXER,,0,KG,75.00011,PTP
ESL90ATAP,ESL90ATAP-CIMSA,TAPON INVERTIDO BOTELLA 90 ML,,0,PZ,0.11995,PTP
ESLODORTAP,ESLODORTAP-CIMSA,TAPA DE SEGUR BOT ODOR FREE,,0,PZ,0.50256,PTP
ESMAPABOB,ESMAPABOB-CIMSA,BOBINA PASTILLA MARIPOSA,,0,KG,54.42863,PTP
ESPI125FRA,ESPI125FRA-CIMSA,ENVASE DE PET TRANSP 125 ML,,0,PZ,2.2,PTP
ESPI20FRA,ESPI20FRA-CIMSA,ENVASE TRANSPARENTE 20 ML,,0,PZ,1.06973,PTP
ESPI24/415TAP,ESPI24/415TAP-CIMSA,TAPA DE DISCO 24/415 ,,0,PZ,0.858,PTP
ESPI30FRA,ESPI30FRA-CIMSA,ENVASE TRANSPARENTE 30 ML,,0,PZ,1.19271,PTP
ESPI30LAI,ESPI30LAI-CIMSA,FOAM LINER DIAM. 28 MM ,,0,PZ,0.029,PTP
ESPI90FRA,ESPI90FRA-CIMSA,ENVASE TRANSPARENTE 90 ML,,0,PZ,0.90921,PTP
ESPOPUBOB,ESPOPUBOB-CIMSA,BOBINA DE PLASTILINA POPULAR,,0,KG,80.96765,PTP
ESTD20ALU,ESTD20ALU-CIMSA,ALUM TD 20 MC IMPRESO 1 TINTA,,0,KG,285.04823,PTP
EVTL40CAJ,EVTL40CAJ-CIMSA,CAJILLA TEALIGHTS C/40,,0,PZ,0,PTP
FLETE,FLETE-CIMSA,FLETE,,-93,AC,0,PTP
FOLLETOSMARIP,FOLLETOSMARIP-CIMSA,FOLLETOS IMPRESOS EN PAPEL COU,,-1200,,0,PTP
GEL0004ETI,GEL0004ETI-CIMSA,ALCOHOL ETÍLICO,,0,LT,41.38,PTP
GEL1001MED,GEL1001MED-CIMSA,GEL SANITIZANTE COVFREE MED,,0,PZ,8.28682,PTP
GUANTEPLAS01,GUANTEPLAS01-CIMSA,GUANTE PLASTICO TIE DYE,,575,PZ,0.20249,PTP
JERINGA10ML,JERINGA10ML-CIMSA,JERINGA DE 10 ML,,0,PZ,0,PTP
KIT0001AMA,KIT0001AMA-CIMSA,KIT 1 AMAZON,,0,PZ,13.59,PTP
