SKU1,DESCRIPCION2,MARCA3,AROMA4,COD. COLOR5,DESCRIP. DE COLOR6,DESCRIPCION IMPRESA7,CONTADOR8,COLECTIVA9,CORRUGADO10,UNITARIO11,COLECTIVA12,CORRUGADO13,14,DESCRIPCION_LARGA_CORRUGADO15,DESCRIPCION_LARGA_COLECTIVA16,DESCRIPCION_LARGA_SKU17,AVAILABLE18,UM19,AVERAGE_COST20
1321570130,VELA ESPIRAL 3 PACK,,,,ORO,VELA ESPIRAL 3PACK,18,3,60,N/A,7501130585366,27501130585360,,CORRUGADO 60 VELA ESPIRAL 3 PACK   ORO,COLECTIVA 3 VELA ESPIRAL 3 PACK   ORO,3 VELA ESPIRAL 3 PACK   ORO,155,PZ,10.98439
1321570138,VELA ESPIRAL 3 PACK,,,,PLATA,VELA ESPIRAL 3PACK,18,3,60,N/A,7501130585373,27501130585377,,CORRUGADO 60 VELA ESPIRAL 3 PACK   PLATA,COLECTIVA 3 VELA ESPIRAL 3 PACK   PLATA,3 VELA ESPIRAL 3 PACK   PLATA,156,PZ,9.43404
1321570140,VELA ESPIRAL 3 PACK,,,,ROJO METALICO,VELA ESPIRAL 3PACK,18,3,60,N/A,7501130585380,27501130585384,,CORRUGADO 60 VELA ESPIRAL 3 PACK   ROJO METALICO,COLECTIVA 3 VELA ESPIRAL 3 PACK   ROJO METALICO,3 VELA ESPIRAL 3 PACK   ROJO METALICO,0,PZ,0
1321570132,VELA ESPIRAL 3 PACK,,,,COBRE,VELA ESPIRAL 3PACK,18,3,60,N/A,7501130589180,27501130589184,,CORRUGADO 60 VELA ESPIRAL 3 PACK   COBRE,COLECTIVA 3 VELA ESPIRAL 3 PACK   COBRE,3 VELA ESPIRAL 3 PACK   COBRE,0,PZ,0
2170630085,ACUARELA PASTILLA SUELTA,,,85,VERDE  OSCURO,ACUA PAST SUELTA C/500,22,500,2000,7501130588589,N/A,27501130588583,,CORRUGADO 2000 ACUARELA PASTILLA SUELTA  85 VERDE  OSCURO,COLECTIVA 500 ACUARELA PASTILLA SUELTA  85 VERDE  OSCURO,500 ACUARELA PASTILLA SUELTA  85 VERDE  OSCURO,1860,PZ,0.09354
2170630030,ACUARELA PASTILLA SUELTA,,,30,AMARILO,ACUA PAST SUELTA C/500,22,500,2000,7501130588596,N/A,27501130588590,,CORRUGADO 2000 ACUARELA PASTILLA SUELTA  30 AMARILO,COLECTIVA 500 ACUARELA PASTILLA SUELTA  30 AMARILO,500 ACUARELA PASTILLA SUELTA  30 AMARILO,949,PZ,0.10963
2170630060,ACUARELA PASTILLA SUELTA,,,60,ROJO CLARO,ACUA PAST SUELTA C/500,22,500,2000,7501130588602,N/A,27501130588606,,CORRUGADO 2000 ACUARELA PASTILLA SUELTA  60 ROJO CLARO,COLECTIVA 500 ACUARELA PASTILLA SUELTA  60 ROJO CLARO,500 ACUARELA PASTILLA SUELTA  60 ROJO CLARO,2360,PZ,0.09681
2170630072,ACUARELA PASTILLA SUELTA,,,72,AZUL MARINO,ACUA PAST SUELTA C/500,22,500,2000,7501130588619,N/A,27501130588613,,CORRUGADO 2000 ACUARELA PASTILLA SUELTA  72 AZUL MARINO,COLECTIVA 500 ACUARELA PASTILLA SUELTA  72 AZUL MARINO,500 ACUARELA PASTILLA SUELTA  72 AZUL MARINO,1938,PZ,0.10949
2170630025,ACUARELA PASTILLA SUELTA,,,25,CAFE,ACUA PAST SUELTA C/500,22,500,2000,7501130589401,N/A,27501130589405,,CORRUGADO 2000 ACUARELA PASTILLA SUELTA  25 CAFE,COLECTIVA 500 ACUARELA PASTILLA SUELTA  25 CAFE,500 ACUARELA PASTILLA SUELTA  25 CAFE,983,PZ,0.1578
2170630040,ACUARELA PASTILLA SUELTA,,,40,NARANJA,ACUA PAST SUELTA C/500,22,500,2000,7501130589418,N/A,27501130589412,,CORRUGADO 2000 ACUARELA PASTILLA SUELTA  40 NARANJA,COLECTIVA 500 ACUARELA PASTILLA SUELTA  40 NARANJA,500 ACUARELA PASTILLA SUELTA  40 NARANJA,305,PZ,0.49702
2170630020,ACUARELA PASTILLA SUELTA,,,20,NEGRO,ACUA PAST SUELTA C/500,22,500,2000,7501130589425,N/A,27501130589429,,CORRUGADO 2000 ACUARELA PASTILLA SUELTA  20 NEGRO,COLECTIVA 500 ACUARELA PASTILLA SUELTA  20 NEGRO,500 ACUARELA PASTILLA SUELTA  20 NEGRO,360,PZ,1.09447
2170630016,ACUARELA PASTILLA SUELTA,,,16,ROSA,ACUA PAST SUELTA C/500,22,500,2000,7501130589432,N/A,27501130589436,,CORRUGADO 2000 ACUARELA PASTILLA SUELTA  16 ROSA,COLECTIVA 500 ACUARELA PASTILLA SUELTA  16 ROSA,500 ACUARELA PASTILLA SUELTA  16 ROSA,1014,PZ,0.0694
2170630023,ACUARELA PASTILLA SUELTA,,,23,VERDE CLARO,ACUA PAST SUELTA C/500,22,500,2000,7501130589449,N/A,27501130589443,,CORRUGADO 2000 ACUARELA PASTILLA SUELTA  23 VERDE CLARO,COLECTIVA 500 ACUARELA PASTILLA SUELTA  23 VERDE CLARO,500 ACUARELA PASTILLA SUELTA  23 VERDE CLARO,0,PZ,0.08236
2170630024,ACUARELA PASTILLA SUELTA,,,24,VIOLETA,ACUA PAST SUELTA C/500,22,500,2000,7501130589456,N/A,27501130589450,,CORRUGADO 2000 ACUARELA PASTILLA SUELTA  24 VIOLETA,COLECTIVA 500 ACUARELA PASTILLA SUELTA  24 VIOLETA,500 ACUARELA PASTILLA SUELTA  24 VIOLETA,1050,PZ,0.09582
2170630010,ACUARELA PASTILLA SUELTA,,,10,BLANCO,ACUA PAST SUELTA C/500,22,500,2000,7501130589463,N/A,27501130589467,,CORRUGADO 2000 ACUARELA PASTILLA SUELTA  10 BLANCO,COLECTIVA 500 ACUARELA PASTILLA SUELTA  10 BLANCO,500 ACUARELA PASTILLA SUELTA  10 BLANCO,0,PZ,0.08236
2170630061,ACUARELA PASTILLA SUELTA,,,61,ROJO OSCURO,ACUA PAST SUELTA C/500,22,500,2000,7501130589470,N/A,27501130589474,,CORRUGADO 2000 ACUARELA PASTILLA SUELTA  61 ROJO OSCURO,COLECTIVA 500 ACUARELA PASTILLA SUELTA  61 ROJO OSCURO,500 ACUARELA PASTILLA SUELTA  61 ROJO OSCURO,0,PZ,0.10586
3180101010,"PINCEL ACUARELA SUELTO COLECTIVA CON 2,000 PZAS",,,,,PINCEL ACUARELA SUELTO,22,100,2000,7501130588626,N/A,17501130588623,,"CORRUGADO 2000 PINCEL ACUARELA SUELTO COLECTIVA CON 2,000 PZAS   ","COLECTIVA 100 PINCEL ACUARELA SUELTO COLECTIVA CON 2,000 PZAS   ","100 PINCEL ACUARELA SUELTO COLECTIVA CON 2,000 PZAS   ",760,PZ,0.18012
2320911036,PARAFINA GRANULADA 100G,,,,AMARILLO LIMON,PARAFINA GRANULADA 100G,22,---,56,7501130589890,N/A,27501130589894,,CORRUGADO 56 PARAFINA GRANULADA 100G   AMARILLO LIMON,COLECTIVA --- PARAFINA GRANULADA 100G   AMARILLO LIMON,--- PARAFINA GRANULADA 100G   AMARILLO LIMON,65,PZ,3.72948
2320451010,PARAFINA GRANULADA 1KG,,,,BLANCO,PARAFINA GRANULADA 1KG,22,---,8,7501130584598,N/A,27501130584592,,CORRUGADO 8 PARAFINA GRANULADA 1KG   BLANCO,COLECTIVA --- PARAFINA GRANULADA 1KG   BLANCO,--- PARAFINA GRANULADA 1KG   BLANCO,26,PZ,34.82891
2320451060,PARAFINA GRANULADA 1KG,,,,ROJO,PARAFINA GRANULADA 1KG,22,---,8,7501130584604,N/A,27501130584608,,CORRUGADO 8 PARAFINA GRANULADA 1KG   ROJO,COLECTIVA --- PARAFINA GRANULADA 1KG   ROJO,--- PARAFINA GRANULADA 1KG   ROJO,1,PZ,28.69333
2320451121,PARAFINA GRANULADA 1KG,,,,VERDE LIMON,PARAFINA GRANULADA 1KG,22,---,8,7501130584611,N/A,27501130584615,,CORRUGADO 8 PARAFINA GRANULADA 1KG   VERDE LIMON,COLECTIVA --- PARAFINA GRANULADA 1KG   VERDE LIMON,--- PARAFINA GRANULADA 1KG   VERDE LIMON,5,PZ,28.635
2320451036,PARAFINA GRANULADA 1KG,,,,AMARILLO LIMON,PARAFINA GRANULADA 1KG,22,---,8,7501130585021,N/A,27501130585025,,CORRUGADO 8 PARAFINA GRANULADA 1KG   AMARILLO LIMON,COLECTIVA --- PARAFINA GRANULADA 1KG   AMARILLO LIMON,--- PARAFINA GRANULADA 1KG   AMARILLO LIMON,2,PZ,30.61875
2320451051,PARAFINA GRANULADA 1KG,,,,ROSA MEXICANO ,PARAFINA GRANULADA 1KG,22,---,8,7501130585038,N/A,27501130585032,,CORRUGADO 8 PARAFINA GRANULADA 1KG   ROSA MEXICANO ,COLECTIVA --- PARAFINA GRANULADA 1KG   ROSA MEXICANO ,--- PARAFINA GRANULADA 1KG   ROSA MEXICANO ,0,PZ,31.58667
2320451112,PARAFINA GRANULADA 1KG,,,,AZUL ULTRMAR,PARAFINA GRANULADA 1KG,22,---,8,7501130585045,N/A,27501130585049,,CORRUGADO 8 PARAFINA GRANULADA 1KG   AZUL ULTRMAR,COLECTIVA --- PARAFINA GRANULADA 1KG   AZUL ULTRMAR,--- PARAFINA GRANULADA 1KG   AZUL ULTRMAR,4,PZ,28.32762
2320451125,PARAFINA GRANULADA 1KG,,,,VERDE OSCURO,PARAFINA GRANULADA 1KG,22,---,8,7501130585052,N/A,27501130585056,,CORRUGADO 8 PARAFINA GRANULADA 1KG   VERDE OSCURO,COLECTIVA --- PARAFINA GRANULADA 1KG   VERDE OSCURO,--- PARAFINA GRANULADA 1KG   VERDE OSCURO,0,PZ,31.53474
2320451057,PARAFINA GRANULADA 1KG,,,,MELON,PARAFINA GRANULADA 1KG,22,---,8,7501130588633,N/A,27501130588637,,CORRUGADO 8 PARAFINA GRANULADA 1KG   MELON,COLECTIVA --- PARAFINA GRANULADA 1KG   MELON,--- PARAFINA GRANULADA 1KG   MELON,9,PZ,29.92
,PARAFINA GRANULADA 1KG,,,,AMARILO PASTEL,PARAFINA GRANULADA 1KG,22,---,8,7501130588701,N/A,27501130588705,,CORRUGADO 8 PARAFINA GRANULADA 1KG   AMARILO PASTEL,COLECTIVA --- PARAFINA GRANULADA 1KG   AMARILO PASTEL,--- PARAFINA GRANULADA 1KG   AMARILO PASTEL,#N/D,#N/D,#N/D
2320451040,PARAFINA GRANULADA 1KG,,,,NARANJA,PARAFINA GRANULADA 1KG,22,---,8,7501130588718,N/A,27501130588712,,CORRUGADO 8 PARAFINA GRANULADA 1KG   NARANJA,COLECTIVA --- PARAFINA GRANULADA 1KG   NARANJA,--- PARAFINA GRANULADA 1KG   NARANJA,0,PZ,28.312
,PARAFINA GRANULADA 1KG,,,,ROSA,PARAFINA GRANULADA 1KG,22,---,8,7501130588725,N/A,27501130588729,,CORRUGADO 8 PARAFINA GRANULADA 1KG   ROSA,COLECTIVA --- PARAFINA GRANULADA 1KG   ROSA,--- PARAFINA GRANULADA 1KG   ROSA,#N/D,#N/D,#N/D
2320451052,PARAFINA GRANULADA 1KG,,,,ROSA PASTEL,PARAFINA GRANULADA 1KG,22,---,8,7501130588732,N/A,27501130588736,,CORRUGADO 8 PARAFINA GRANULADA 1KG   ROSA PASTEL,COLECTIVA --- PARAFINA GRANULADA 1KG   ROSA PASTEL,--- PARAFINA GRANULADA 1KG   ROSA PASTEL,0,PZ,28.22
,PARAFINA GRANULADA 1KG,,,,MAMEY,PARAFINA GRANULADA 1KG,22,---,8,7501130588749,N/A,27501130588743,,CORRUGADO 8 PARAFINA GRANULADA 1KG   MAMEY,COLECTIVA --- PARAFINA GRANULADA 1KG   MAMEY,--- PARAFINA GRANULADA 1KG   MAMEY,#N/D,#N/D,#N/D
,PARAFINA GRANULADA 1KG,,,,DURAZNO,PARAFINA GRANULADA 1KG,22,---,8,7501130588756,N/A,27501130588750,,CORRUGADO 8 PARAFINA GRANULADA 1KG   DURAZNO,COLECTIVA --- PARAFINA GRANULADA 1KG   DURAZNO,--- PARAFINA GRANULADA 1KG   DURAZNO,#N/D,#N/D,#N/D
,PARAFINA GRANULADA 1KG,,,,ROJO CLARO,PARAFINA GRANULADA 1KG,22,---,8,7501130588763,N/A,27501130588767,,CORRUGADO 8 PARAFINA GRANULADA 1KG   ROJO CLARO,COLECTIVA --- PARAFINA GRANULADA 1KG   ROJO CLARO,--- PARAFINA GRANULADA 1KG   ROJO CLARO,#N/D,#N/D,#N/D
2320451020,PARAFINA GRANULADA 1KG,,,,NEGRO,PARAFINA GRANULADA 1KG,22,---,8,7501130589234,N/A,27501130589238,,CORRUGADO 8 PARAFINA GRANULADA 1KG   NEGRO,COLECTIVA --- PARAFINA GRANULADA 1KG   NEGRO,--- PARAFINA GRANULADA 1KG   NEGRO,3,PZ,28.78214
,PARAFINA GRANULADA 1KG,,,,AZUL PASTEL,PARAFINA GRANULADA 1KG,22,---,8,7501130588770,N/A,27501130588774,,CORRUGADO 8 PARAFINA GRANULADA 1KG   AZUL PASTEL,COLECTIVA --- PARAFINA GRANULADA 1KG   AZUL PASTEL,--- PARAFINA GRANULADA 1KG   AZUL PASTEL,#N/D,#N/D,#N/D
1321046264,CIRIO C/ BAÑO 7X17 CM (3),,,,FUCSIA,CIRIO 7X17 S/A,14,---,18,7501130584277,N/A,27501130584271,,CORRUGADO 18 CIRIO C/ BAÑO 7X17 CM (3)   FUCSIA,COLECTIVA --- CIRIO C/ BAÑO 7X17 CM (3)   FUCSIA,--- CIRIO C/ BAÑO 7X17 CM (3)   FUCSIA,100,PZ,17.60015
1321050130,CIRIO C/ BAÑO 7X17 CM (3),,,,ORO,CIRIO 7X17 ORO,14,---,18,7501130570188,N/A,27501130570182,,CORRUGADO 18 CIRIO C/ BAÑO 7X17 CM (3)   ORO,COLECTIVA --- CIRIO C/ BAÑO 7X17 CM (3)   ORO,--- CIRIO C/ BAÑO 7X17 CM (3)   ORO,47,PZ,16.14245
1321050138,CIRIO C/ BAÑO 7X17 CM (3),,,,PLATA,CIRIO 7X17 PLATA,16,---,18,7501130570195,N/A,27501130570199,,CORRUGADO 18 CIRIO C/ BAÑO 7X17 CM (3)   PLATA,COLECTIVA --- CIRIO C/ BAÑO 7X17 CM (3)   PLATA,--- CIRIO C/ BAÑO 7X17 CM (3)   PLATA,73,PZ,12.04106
2090400000,BURMOL 1L,,,,,BURMOL 1L,9,---,12,7501130588640,N/A,27501130588644,,CORRUGADO 12 BURMOL 1L   ,COLECTIVA --- BURMOL 1L   ,--- BURMOL 1L   ,26,PZ,158.80322
2329000040,AROMA MANZANA VERDE 8ML,,MANZANA VERDE,,,AROMA MANZANA VERDE 8ML,23,80,320,7501130518401,17501130518408,27501130518405,,CORRUGADO 320 AROMA MANZANA VERDE 8ML MANZANA VERDE  ,COLECTIVA 80 AROMA MANZANA VERDE 8ML MANZANA VERDE  ,80 AROMA MANZANA VERDE 8ML MANZANA VERDE  ,305,PZ,3.58071
2329000041,AROMA MORA AZUL 8ML,,MORA AZUL,,,AROMA MORA AZUL 8ML,19,80,320,7501130518418,17501130518415,27501130518412,,CORRUGADO 320 AROMA MORA AZUL 8ML MORA AZUL  ,COLECTIVA 80 AROMA MORA AZUL 8ML MORA AZUL  ,80 AROMA MORA AZUL 8ML MORA AZUL  ,357,PZ,3.33414
2329000042,AROMA VAINILLA 8ML,,VAINILLA,,,AROMA VAINILLA 8ML,18,80,320,7501130518463,17501130518460,27501130518467,,CORRUGADO 320 AROMA VAINILLA 8ML VAINILLA  ,COLECTIVA 80 AROMA VAINILLA 8ML VAINILLA  ,80 AROMA VAINILLA 8ML VAINILLA  ,347,PZ,3.9037
2329000045,AROMA CANELA,,CANELA,,,AROMA CANELA 8ML,16,80,320,7501130522538,17501130522535,27501130522532,,CORRUGADO 320 AROMA CANELA CANELA  ,COLECTIVA 80 AROMA CANELA CANELA  ,80 AROMA CANELA CANELA  ,31,PZ,3.91753
2329000071,AROMA ROSA DE MAÑANA 8ML,,ROSA DE LA MAÑANA,,,AROMA ROSA DE MAÑANA 8ML,24,80,320,7501130582167,17501130582164,27501130582161,,CORRUGADO 320 AROMA ROSA DE MAÑANA 8ML ROSA DE LA MAÑANA  ,COLECTIVA 80 AROMA ROSA DE MAÑANA 8ML ROSA DE LA MAÑANA  ,80 AROMA ROSA DE MAÑANA 8ML ROSA DE LA MAÑANA  ,84,PZ,3.85128
2329000073,AROMA ROCIO SEDUCTOR 8ML,,ROCIO SEDUCTOR,,,AROMA ROCIO SEDUCTOR 8ML,24,80,320,7501130524907,17501130524904,27501130524901,,CORRUGADO 320 AROMA ROCIO SEDUCTOR 8ML ROCIO SEDUCTOR  ,COLECTIVA 80 AROMA ROCIO SEDUCTOR 8ML ROCIO SEDUCTOR  ,80 AROMA ROCIO SEDUCTOR 8ML ROCIO SEDUCTOR  ,384,PZ,3.43342
2329000077,AROMA LAVANDA 8ML,,LAVANDA,,,AROMA LAVANDA 8ML,17,80,320,7501130582181,17501130582188,27501130582185,,CORRUGADO 320 AROMA LAVANDA 8ML LAVANDA  ,COLECTIVA 80 AROMA LAVANDA 8ML LAVANDA  ,80 AROMA LAVANDA 8ML LAVANDA  ,95,PZ,3.56218
2329000080,AROMA CEREZA 8ML,,CEREZA,,,AROMA CEREZA 8ML,16,80,320,7501130588459,17501130588456,27501130588453,,CORRUGADO 320 AROMA CEREZA 8ML CEREZA  ,COLECTIVA 80 AROMA CEREZA 8ML CEREZA  ,80 AROMA CEREZA 8ML CEREZA  ,161,PZ,3.17194
2329000081,AROMA MANZANA CANELA 8ML,,MANZANA CANELA,,,ARO MANZANA CANELA 8ML,22,80,320,7501130588466,17501130588463,27501130588460,,CORRUGADO 320 AROMA MANZANA CANELA 8ML MANZANA CANELA  ,COLECTIVA 80 AROMA MANZANA CANELA 8ML MANZANA CANELA  ,80 AROMA MANZANA CANELA 8ML MANZANA CANELA  ,168,PZ,2.81781
2329000082,AROMA MENTA 8ML,,MENTA,,,AROMA MENTA 8ML,15,80,320,7501130588473,17501130588470,27501130588477,,CORRUGADO 320 AROMA MENTA 8ML MENTA  ,COLECTIVA 80 AROMA MENTA 8ML MENTA  ,80 AROMA MENTA 8ML MENTA  ,139,PZ,4.23698
2329000083,AROMA VIOLETA 8ML,,VIOLETA,,,AROMA VIOLETA 8ML,17,80,320,7501130588480,17501130588487,27501130588484,,CORRUGADO 320 AROMA VIOLETA 8ML VIOLETA  ,COLECTIVA 80 AROMA VIOLETA 8ML VIOLETA  ,80 AROMA VIOLETA 8ML VIOLETA  ,144,PZ,4.09475
2329000084,AROMA SÁNDALO 8ML,,SANDALO,,,AROMA SÁNDALO 8ML,17,80,320,7501130588497,17501130588494,27501130588491,,CORRUGADO 320 AROMA SÁNDALO 8ML SANDALO  ,COLECTIVA 80 AROMA SÁNDALO 8ML SANDALO  ,80 AROMA SÁNDALO 8ML SANDALO  ,55,PZ,5.53563
2329000079,AROMA GARDENIA,,GARDENIA,,,AROMA GARDENIA 8ML,18,80,320,7501130584369,17501130584366,27501130584363,,CORRUGADO 320 AROMA GARDENIA GARDENIA  ,COLECTIVA 80 AROMA GARDENIA GARDENIA  ,80 AROMA GARDENIA GARDENIA  ,0,PZ,3.065
,CIRIO S/BAÑO 4.7 X 11 CM (1),,SIN AROMA,,VERDE LIMON,CIRIO S/BAÑO 4.7 X 11 CM (1),28,12,60,7501130579785,7501130579860,27501130579789,,CORRUGADO 60 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  VERDE LIMON,COLECTIVA 12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  VERDE LIMON,12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  VERDE LIMON,#N/D,#N/D,#N/D
,CIRIO S/BAÑO 4.7X6 CM (1/2),,SIN AROMA,,TURQUESA,CIRIO S/BAÑO 4.7X6 CM (1/2),0,12,120,7501130579723,7501130579808,27501130579727,,CORRUGADO 120 CIRIO S/BAÑO 4.7X6 CM (1/2) SIN AROMA  TURQUESA,COLECTIVA 12 CIRIO S/BAÑO 4.7X6 CM (1/2) SIN AROMA  TURQUESA,12 CIRIO S/BAÑO 4.7X6 CM (1/2) SIN AROMA  TURQUESA,#N/D,#N/D,#N/D
,CIRIO S/BAÑO 4.7X6 CM (1/2),,SIN AROMA,,FIUSHA,CIRIO S/A 4.7 X 6 CM (1/2),0,12,120,7501130579730,7501130579815,27501130579734,,CORRUGADO 120 CIRIO S/BAÑO 4.7X6 CM (1/2) SIN AROMA  FIUSHA,COLECTIVA 12 CIRIO S/BAÑO 4.7X6 CM (1/2) SIN AROMA  FIUSHA,12 CIRIO S/BAÑO 4.7X6 CM (1/2) SIN AROMA  FIUSHA,#N/D,#N/D,#N/D
,CIRIO S/BAÑO 4.7X6 CM (1/2),,SIN AROMA,,VERDE LIMON,CIRIO S/A 4.7 X 6 CM (1/2),0,12,120,7501130579747,7501130579822,27501130579741,,CORRUGADO 120 CIRIO S/BAÑO 4.7X6 CM (1/2) SIN AROMA  VERDE LIMON,COLECTIVA 12 CIRIO S/BAÑO 4.7X6 CM (1/2) SIN AROMA  VERDE LIMON,12 CIRIO S/BAÑO 4.7X6 CM (1/2) SIN AROMA  VERDE LIMON,#N/D,#N/D,#N/D
,CIRIO S/BAÑO 4.7X6 CM (1/2),,SIN AROMA,,MORADO,CIRIO S/A 4.7 X 6 CM (1/2),0,12,120,7501130585304,7501130578078,27501130585308,,CORRUGADO 120 CIRIO S/BAÑO 4.7X6 CM (1/2) SIN AROMA  MORADO,COLECTIVA 12 CIRIO S/BAÑO 4.7X6 CM (1/2) SIN AROMA  MORADO,12 CIRIO S/BAÑO 4.7X6 CM (1/2) SIN AROMA  MORADO,#N/D,#N/D,#N/D
2170920051,PLASTILINA COLORCITOS BARRA ACANALADA 180 G,,,,ROSA MEXICANO,PLASTILINA COLORCITOS 180G,0,---,100,7501130588657,N/A,27501130588651,,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G   ROSA MEXICANO,COLECTIVA --- PLASTILINA COLORCITOS BARRA ACANALADA 180 G   ROSA MEXICANO,--- PLASTILINA COLORCITOS BARRA ACANALADA 180 G   ROSA MEXICANO,6890,PZ,2.29681
2320405000,PARAFINA LIQUIDA 1L,,,,,PARAFINA LIQUIDA 1L,0,---,12,7501130575909,N/A,27501130575903,,CORRUGADO 12 PARAFINA LIQUIDA 1L   ,COLECTIVA --- PARAFINA LIQUIDA 1L   ,--- PARAFINA LIQUIDA 1L   ,100,PZ,48.41701
,BLANCO DE ESPAÑA 50KG,,,,,BLANCO DE ESPAÑA 50KG,21,1,---,7501130588664,N/A,---,,CORRUGADO --- BLANCO DE ESPAÑA 50KG   ,COLECTIVA 1 BLANCO DE ESPAÑA 50KG   ,1 BLANCO DE ESPAÑA 50KG   ,#N/D,#N/D,#N/D
2200301008,ANILINA VEGETAL AZUL 25 SOBRES,,,,AZUL ,ANILINA VEG. C/25 SOBRES,24,25,100,7501130586035,N/A,27501130586039,,CORRUGADO 100 ANILINA VEGETAL AZUL 25 SOBRES   AZUL ,COLECTIVA 25 ANILINA VEGETAL AZUL 25 SOBRES   AZUL ,25 ANILINA VEGETAL AZUL 25 SOBRES   AZUL ,112,PZ,6.15165
2200301001,ANILINA VEGETAL ROSA 25 SOBRES,,,,ROSA BRILLANTE,ANILINA VEG. C/25 SOBRES,24,25,100,7501130586097,N/A,27501130586091,,CORRUGADO 100 ANILINA VEGETAL ROSA 25 SOBRES   ROSA BRILLANTE,COLECTIVA 25 ANILINA VEGETAL ROSA 25 SOBRES   ROSA BRILLANTE,25 ANILINA VEGETAL ROSA 25 SOBRES   ROSA BRILLANTE,58,PZ,11.46682
2320482000,PARAFINA BLOQUE 300G,COLORIM,SIN AROMA,---,---,PARAFINA BLOQUE 300G,20,---,44,7501130572489,N/A,27501130572483,,CORRUGADO 44 PARAFINA BLOQUE 300G SIN AROMA --- ---,COLECTIVA --- PARAFINA BLOQUE 300G SIN AROMA --- ---,--- PARAFINA BLOQUE 300G SIN AROMA --- ---,219,PZ,10.61518
2320483000,PARAFINA BLOQUE 600G,COLORIM,SIN AROMA,---,---,PARAFINA BLOQUE 600G,20,---,27,7501130572496,N/A,27501130572490,,CORRUGADO 27 PARAFINA BLOQUE 600G SIN AROMA --- ---,COLECTIVA --- PARAFINA BLOQUE 600G SIN AROMA --- ---,--- PARAFINA BLOQUE 600G SIN AROMA --- ---,91,PZ,20.42136
,CIRIO S/BAÑO 4.7 X 11 CM (1),,SIN AROMA,,TURQUESA,CIRIO S/A 4.7X11CM (1),22,12,60,7501130579761,7501130579846,27501130579765,,CORRUGADO 60 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  TURQUESA,COLECTIVA 12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  TURQUESA,12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  TURQUESA,#N/D,#N/D,#N/D
,CIRIO S/BAÑO 4.7 X 11 CM (1),,SIN AROMA,,FIUSHA,CIRIO S/A 4.7X11CM (1),22,12,60,7501130579778,17501130579775,27501130579772,,CORRUGADO 60 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  FIUSHA,COLECTIVA 12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  FIUSHA,12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  FIUSHA,#N/D,#N/D,#N/D
,CIRIO S/BAÑO 4.7 X 11 CM (1),,SIN AROMA,,NARANJA,CIRIO S/A 4.7X11CM (1),22,12,60,7501130579792,17501130579799,27501130579796,,CORRUGADO 60 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  NARANJA,COLECTIVA 12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  NARANJA,12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  NARANJA,#N/D,#N/D,#N/D
,CIRIO S/BAÑO 4.7 X 11 CM (1),,SIN AROMA,,MORADO,CIRIO S/A 4.7X11CM (1),22,12,60,7501130585557,17501130585554,27501130585551,,CORRUGADO 60 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  MORADO,COLECTIVA 12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  MORADO,12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  MORADO,#N/D,#N/D,#N/D
,CIRIO S/BAÑO 4.7 X 11 CM (1),,SIN AROMA,,DURAZNO,CIRIO S/A 4.7X11CM (1),22,12,60,7501130585656,17501130585653,27501130585650,,CORRUGADO 60 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  DURAZNO,COLECTIVA 12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  DURAZNO,12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  DURAZNO,#N/D,#N/D,#N/D
,CIRIO S/BAÑO 4.7 X 11 CM (1),,SIN AROMA,,AZUL CLARO,CIRIO S/A 4.7X11CM (1),22,12,60,7501130588671,17501130588678,27501130588675,,CORRUGADO 60 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  AZUL CLARO,COLECTIVA 12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  AZUL CLARO,12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  AZUL CLARO,#N/D,#N/D,#N/D
